url,playlistName,saves,playlistOwnerProfile,playlistOwner
https://open.spotify.com/playlist/0q63F2FaPTWyPiCDfPLKga,Old Money 💸,"17,701 saves",https://open.spotify.com/user/31x5ezgj7aggorntiwlby542byhe,Carter Beau
https://open.spotify.com/playlist/6oNsYDhN95gkENsdFcAwTh,100 BEST LOVE SONGS OF ALL TIME,"102,301 saves",https://open.spotify.com/user/ordago13,Juan Ceñal
https://open.spotify.com/playlist/37i9dQZF1DXcjpPPxCzYRE,Relax en casa,"406,059 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/5OhXxa4OZwYrFm6RZQeUq7,Jazz & Chill Out,"75,189 saves",https://open.spotify.com/user/villazon-mx,villazon-mx
https://open.spotify.com/playlist/37i9dQZF1DX1wNY9tfWQsS,Women of R&B,"592,693 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/37i9dQZF1DWWl7MndYYxge,Années 80,"752,895 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/3AEu6RG7j8dpcbe59obAxj,sade girls only,"22,387 saves",https://open.spotify.com/user/es1z3mynmv8ck9ozqub5rkm6b,komal
https://open.spotify.com/playlist/37i9dQZF1DX62UoGI8fCjx,80s Road Trip,"244,602 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/6zPSaKm93BcOpRwEaOSuuO,Sade playlist,"2,951 saves",https://open.spotify.com/user/ericksonnicholas,ericksonnicholas
https://open.spotify.com/playlist/6CRghfvV7xL2D9JfaeXRyA,Sade As Melhores,"7,463 saves",https://open.spotify.com/user/ana_carolzinha_c91,Carol
https://open.spotify.com/playlist/153qQRlKCMuLximEXt5JlI,neo soul/spiritual/earthy🧘🏽‍♀️/90s & 00s r&b,"17,577 saves",https://open.spotify.com/user/31ayo3lk75exdxcrtj3lfueqqdja,earthtozariahh
https://open.spotify.com/playlist/2s4nfGKB51Yk6ZqJFhwAn2,ÉXITOS CLÁSICOS EN INGLÉS,"41,916 saves",https://open.spotify.com/user/31jkw2i6ukyermijvkxdlankn2bm,TATI
https://open.spotify.com/playlist/37i9dQZF1DWYiatDTQvsFP,mid:nite storm,"577,395 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/37i9dQZF1DXd0DyosUBZQ7,00s Love Songs,"618,925 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/37i9dQZF1DX0H8hDpv38Ju,’80s Jam Session,"826,372 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/09yDst5LjUlj4CYKS0tJzd,As melhores de Sade ❤,"1,374 saves",https://open.spotify.com/user/monique_lopesdeoliveira,Monique Lopes
https://open.spotify.com/playlist/6ewIPr2wVDRI2wzqRcr1Pc,Alpha FM - Sequência de Classe,"27,144 saves",https://open.spotify.com/user/moreno.ivan,ivamo
https://open.spotify.com/playlist/1TVCd0fTBqNSJDWL9Fzcy3,"Chill, Jazz & Lounge","47,359 saves",https://open.spotify.com/user/warnerfrspotify,Topsify France
https://open.spotify.com/playlist/59jvmII7QH896yXl3kKzCQ,smooth operator vibes💃,"39,152 saves""url,playlistName,saves
https://open.spotify.com/playlist/5k7IrYJSo5NavbgTV88b76,BEST OF ERYKAH BADU,""13,780 saves",https://open.spotify.com/user/glnyjylzdu83aqy2xrz0vh8id,bruna.m
https://open.spotify.com/playlist/37i9dQZF1DX8MbMfAHb8U0,I Love My Neo-Soul,"503,226 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/153qQRlKCMuLximEXt5JlI,neo soul/spiritual/earthy🧘🏽‍♀️/90s & 00s r&b,"17,577 saves",https://open.spotify.com/user/31ayo3lk75exdxcrtj3lfueqqdja,earthtozariahh
https://open.spotify.com/playlist/3a9yodm1vqcU6JULLBeZeA,,"42,893 saves",,undefined
https://open.spotify.com/playlist/5BIn7C2jGOQxAT5IWnW4n1,"sade, erykah badu, lauryn hill vibes 🧚🏼‍♀️✨","18,437 saves",https://open.spotify.com/user/18gr4obfmjihem3u4qtcmcmvp,izzy eve
https://open.spotify.com/playlist/5m6QivPVCbicHqmDKcwryf,NEO:SOUL OASIS✨🪴,"32,682 saves",https://open.spotify.com/user/kutilerie,Elsie not Elise
https://open.spotify.com/playlist/37i9dQZF1DWYiatDTQvsFP,mid:nite storm,"577,398 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/37i9dQZF1DX0SPPXJeeVcg,100 Greatest R&B Songs of the Streaming Era,"280,353 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/22bHthCMLeliClVp3j2Hiu,neo soul & chill,"30,892 saves",https://open.spotify.com/user/deadboys1990,Francesco Visone
https://open.spotify.com/playlist/37i9dQZF1DX1wNY9tfWQsS,Women of R&B,"592,697 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/37i9dQZF1DXdEZt3tTR001,floating,"178,538 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/7FaSfWee19YniwFGq2Cpyr,sade & erykah badu vibes 🧚🏻‍♀️,"21,067 saves",https://open.spotify.com/user/malenacostaaa,malenacostaaa
https://open.spotify.com/playlist/4RBnT4AQaXKZRlf0ot46rG,Clean work Hiphop /RnB,"6,938 saves",https://open.spotify.com/user/carolinaben23,Zaywop22
https://open.spotify.com/playlist/37i9dQZF1DWSIO2QWRavWZ,Queen,"172,200 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/37i9dQZF1DWXHghfFFOaS6,Acid Jazz,"343,547 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/30NUF2CthTzSBEYHmBjfER,2000s Hip-Hop/R&B,"76,664 saves",https://open.spotify.com/user/digsterca,Digster Canada
https://open.spotify.com/playlist/37i9dQZF1DX2UQ1I1FrJsu,,"80,654 saves",,undefined
https://open.spotify.com/playlist/2PEtXJB7DIjLjloqCHbo9P,didn't cha know??,"6,063 saves",https://open.spotify.com/user/valerie175,valerie175
https://open.spotify.com/playlist/4PhUGHMCjZKUOnk9qBjywU,Erykah Badu Best Of,"26,690 saves",https://open.spotify.com/user/erykahbaduofficial,Erykah Badu
https://open.spotify.com/playlist/5UxCQUvgKE2EYx1r2QzRdS,Intergalactic Janet,"2,057 saves",https://open.spotify.com/user/joshtw06,Teo☎︎
https://open.spotify.com/playlist/3yzYHW4l4ZJ2yI3M3LAXyI,MTV unplugged best of,"58,857 saves",https://open.spotify.com/user/22bsedft3ldbsdmouledjprxa,DJ Sticky Fingaz
https://open.spotify.com/playlist/3M0RKTjY23aWGAqg6jGu5D,back on 74 vibes,"39,121 saves",https://open.spotify.com/user/neonicole,nicolevvk
https://open.spotify.com/playlist/4oipDqdvhQRF04K4IQdhEA,Erika Badhu,"68,622 saves",https://open.spotify.com/user/1111883122,Dim PattYn
https://open.spotify.com/playlist/37i9dQZF1DX1ULBOpkEmiz,Summer Nostalgia,"5,186 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/32vVrEaltqVIZHTDSqZhnp,R&B 90s Greatest Hits,"20,344 saves",https://open.spotify.com/user/31ljc3qsui2samjcmldmrn54pa24,R&B & Hip Hop Greatest Hits
https://open.spotify.com/playlist/37i9dQZF1DX7QUXSrhM7mI,Lazy Afternoon,"84,563 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/4sFQsgOjpt5MW2j2ttJUvr,Best of RNB & SOUL,"7,775 saves",https://open.spotify.com/user/31qlt5qrvabf7lak7zhokcleurvy,Kid-lee Tebele
https://open.spotify.com/playlist/37i9dQZF1DWVzZlRWgqAGH,BUTTER,"813,892 saves",https://open.spotify.com/user/spotify,Spotify
https://open.spotify.com/playlist/54dNgaKZO61pzrlhmyAACm,neo soul / jazz / r&b,"2,570 saves",https://open.spotify.com/user/31idvznceplpkwfnqcymrdqyiffm,veerle
