
url,playlistName,saves
https://open.spotify.com/playlist/6TIIYyJrQ8FKrrhbXros3x,easy listening covers,"53,420 saves"
https://open.spotify.com/playlist/2VvtiDU2HLOdOFVPPCBjf5,Acoustic Indie Folk,"5,674 saves"
https://open.spotify.com/playlist/4yw829Ge0e3L7RepAxdERJ,slept in my makeup again...,"2,964 saves"
https://open.spotify.com/playlist/0h1BkE8fuIhAGaV4AFjXkc,The Chilling Adventures of Sabrina,"7,970 saves"
https://open.spotify.com/playlist/1QOAdvnInVSekb4ifEQcxO,Depression :/,"38,591 saves"
https://open.spotify.com/playlist/6aBbYaOhDw4eadiTtgk8L2,season of the witch🔮🌙,"8,941 saves"
https://open.spotify.com/playlist/7MHM0PYQtJRIXHzQo0cN48,Maybe Now | Colleen Hoover & Griffin Peterson,"2,897 saves"
https://open.spotify.com/playlist/4gn4jxtWVlo4uJFwFwzmFt,mafia queen,"9,174 saves"
https://open.spotify.com/playlist/5m00dxEKjg2tQYwP7jvpSz,crushing on u 🥰,"39,458 saves"
https://open.spotify.com/playlist/07DleUkwhQ8I8ToqgmDqbz,drowning out my thoughts,"1,757 saves"
https://open.spotify.com/playlist/0pttQcy3KuAo5QQ503crPt,Chilling Adventures of Sabrina - soundtrack seasons 1 - 4,"12,659 saves"
https://open.spotify.com/playlist/7fcypMCc3EYyQAVvmA4tjV,Sex Song,"4,292 saves"
https://open.spotify.com/playlist/37i9dQZF1DX1j96SzHv3js,Morgenkaffe,"235,979 saves"
https://open.spotify.com/playlist/2UJd3dltnIGkMqhAbQSkbS,Restaurant Music 2024,"66,306 saves"
https://open.spotify.com/playlist/25AkzfO1DavFSf68jhHihn,Best of Ane Brun,"2,152 saves"
