url,playlistName,saves
https://open.spotify.com/playlist/4Jb4PDWREzNnbZcOHPcZPy,COUNTRY HITS 2024 🔥 New Country Songs + Top Hits,"351,981 saves"
https://open.spotify.com/playlist/37i9dQZF1DWSK8os4XIQBk,All About Country,"551,644 saves"
https://open.spotify.com/playlist/37i9dQZF1DWW7RgkOJG32Y,Breakout Country,"575,977 saves"
https://open.spotify.com/playlist/37i9dQZF1DZ06evO49lTA4,This Is Luke Combs,"810,975 saves"
https://open.spotify.com/playlist/3OCk16YiSQ6rkUvqGr6NPY,Best of Riley Green,"3,177 saves"
https://open.spotify.com/playlist/37i9dQZF1DWXepGEFFmQXJ,Fresh Country,"405,508 saves"
https://open.spotify.com/playlist/37i9dQZF1DXcArRh6x66oH,homegrown,"317,399 saves"
https://open.spotify.com/playlist/37i9dQZF1DWXT8uSSn6PRy,Hot Hits Canada,"897,290 saves"
https://open.spotify.com/playlist/0dnCPJW4CRZOgsNs1M5qEZ,excuse me you look like you love me,"4,666 saves"
https://open.spotify.com/playlist/2nzVCXza1cHdl0jk7vmdNQ,tiktok music - tiktok hits 2024,"106,870 saves"
https://open.spotify.com/playlist/37i9dQZF1DWXLSRKeL7KwM,Energy Booster: Country,"440,167 saves"
https://open.spotify.com/playlist/3FSvK3GkiECDMHeeIbbJIn,COUNTRY MUSIC 2024 🔥 Top Country Hits + New Country Songs,"71,042 saves"
https://open.spotify.com/playlist/0MOtYSEF9q9neD8ktLwCNQ,Luke Combs greatest hits,"32,731 saves"
https://open.spotify.com/playlist/37i9dQZF1DX0b1hHYQtJjp,Just Good Music,"909,890 saves"
https://open.spotify.com/playlist/2UJd3dltnIGkMqhAbQSkbS,Restaurant Music 2024,"66,228 saves"
https://open.spotify.com/playlist/37i9dQZF1DXaJXCbmtHVHV,Big Country,"568,804 saves"
https://open.spotify.com/playlist/26at0ZqysVi1GmkpDxWBxk,RILEY GREEN SETLIST 2024,"1,267 saves"
https://open.spotify.com/playlist/37i9dQZF1DZ06evO0Crktg,This Is Jelly Roll,"242,511 saves"
https://open.spotify.com/playlist/37i9dQZF1DWVn8zvR5ROMB,All New Country,"289,270 saves"
https://open.spotify.com/playlist/02t75h5hsNOw4VlC1Qad9Z,Country Bangers Only 🤘🏻,"175,906 saves"
https://open.spotify.com/playlist/2l1qPKcEszrhfDI9TVCaZE,Country Music 2024,"36,066 saves"
https://open.spotify.com/playlist/37i9dQZF1DXaiEFNvQPZrM,Traditional Country,"772,663 saves"
https://open.spotify.com/playlist/3cI6nMKGS84XUbQr6o9GgU,Hot Country 2024,"32,888 saves"
https://open.spotify.com/playlist/5FWhYtR66Kf04oFWNsEVoM,Late Night/Chill Country,"8,755 saves"
https://open.spotify.com/playlist/2ibHrO1ieV3ZO6I16EqRIN,Labor Day Weekend Playlist,"10,509 saves"
https://open.spotify.com/playlist/37i9dQZF1DWXuiFJj5T7Ii,Hot Country Presents Best Country Songs of 2023,"150,214 saves"
https://open.spotify.com/playlist/2XlWXSTD1AYi4MIhhKnqCU,Country Hits 2024,"126,235 saves"
